217002,R217002,11803,PH Q3 2020,14499,PIZZA  HUT,1721 J A COCHRAN BYP,,CHESTER,SC,29706,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217003,R217003,11803,PH Q3 2020,22506,PIZZA  HUT,733 AUGUSTA RD,,EDGEFIELD,SC,29824,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217004,R217004,11803,PH Q3 2020,25664,PIZZA  HUT,670 ATLANTA RD,,CUMMING,GA,30040,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217005,R217005,11803,PH Q3 2020,23307,PIZZA  HUT,4906 BILL GARDNER PKWY,,LOCUST GROVE,GA,30248,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217006,R217006,11803,PH Q3 2020,26406,PIZZA  HUT,7131 HIGHWAY 85,,RIVERDALE,GA,30274,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217007,R217007,11803,PH Q3 2020,6737,PIZZA  HUT,4231 E FIRST ST,,BLUE RIDGE,GA,30513,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217008,R217008,11803,PH Q3 2020,7142,PIZZA  HUT,248 HIGHWAY 441 N,,CLAYTON,GA,30525,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217009,R217009,11803,PH Q3 2020,8014,PIZZA  HUT,1352 S CHESTATEE,,DAHLONEGA,GA,30533,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217010,R217010,11803,PH Q3 2020,6622,PIZZA  HUT,912 S BIG A RD S,,TOCCOA,GA,30577,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217011,R217011,11803,PH Q3 2020,12587,PIZZA  HUT,430 OLD HIGHWAY 411 S,,CHATSWORTH,GA,30705,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217012,R217012,11803,PH Q3 2020,12589,PIZZA  HUT,1505 W WALNUT AVE,,DALTON,GA,30720,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217013,R217013,11803,PH Q3 2020,12592,PIZZA  HUT,405 N MAIN ST,,LA FAYETTE,GA,30728,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217014,R217014,11803,PH Q3 2020,12593,PIZZA  HUT,5454 ALABAMA HWY,,RINGGOLD,GA,30736,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217015,R217015,11803,PH Q3 2020,12594,PIZZA  HUT,12020 S MAIN ST,,TRENTON,GA,30752,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217016,R217016,11803,PH Q3 2020,13769,PIZZA  HUT,2519 TOBACCO RD,,HEPHZIBAH,GA,30815,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217017,R217017,11803,PH Q3 2020,12673,PIZZA  HUT,1100 N LIBERTY ST,,WAYNESBORO,GA,30830,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217018,R217018,11803,PH Q3 2020,13056,PIZZA  HUT,1510 E 16TH AVE,,CORDELE,GA,31015,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217019,R217019,11803,PH Q3 2020,26821,PIZZA  HUT,1406 WATSON BLVD,,WARNER ROBINS,GA,31093,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217020,R217020,11803,PH Q3 2020,13060,PIZZA  HUT,61 US HIGHWAY 19 N,,CAMILLA,GA,31730,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217021,R217021,11803,PH Q3 2020,25513,PIZZA  HUT,25 DOC DARBYSHIRE RD,,MOULTRIE,GA,31768,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217022,R217022,11803,PH Q3 2020,13061,PIZZA  HUT,615 E FRANKLIN ST,,SYLVESTER,GA,31791,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217023,R217023,11803,PH Q3 2020,13080,PIZZA  HUT,2344 E PINETREE BLVD,,THOMASVILLE,GA,31792,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217024,R217024,11803,PH Q3 2020,13057,PIZZA  HUT,204 VIRGINIA AVE N,,TIFTON,GA,31794,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217025,R217025,11803,PH Q3 2020,25870,PIZZA  HUT,1202 S 6TH ST,,MACCLENNY,FL,32063,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217026,R217026,11803,PH Q3 2020,26497,PIZZA  HUT,3790 S NOVA RD,,PORT ORANGE,FL,32129,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217027,R217027,11803,PH Q3 2020,26536,PIZZA  HUT,1616 S DIXIE FWY,,NEW SMYRNA BEACH,FL,32168,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217028,R217028,11803,PH Q3 2020,25869,PIZZA  HUT,805 S STATE ROAD 19,,PALATKA,FL,32177,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217029,R217029,11803,PH Q3 2020,622006,PIZZA  HUT,815 ATLANTIC BLVD,,ATLANTIC BEACH,FL,32233,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217030,R217030,11803,PH Q3 2020,4274,PIZZA  HUT,6140 MERRILL RD,,JACKSONVILLE,FL,32277,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217031,R217031,11803,PH Q3 2020,13075,PIZZA  HUT,1610 CAPITAL CIR NE,,TALLAHASSEE,FL,32308,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217032,R217032,11803,PH Q3 2020,13084,PIZZA  HUT,855 W BASE ST,,MADISON,FL,32340,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217033,R217033,11803,PH Q3 2020,13864,PIZZA  HUT,2199 S BYRON BUTLER PKWY,,PERRY,FL,32348,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217034,R217034,11803,PH Q3 2020,12702,PIZZA  HUT,221 W 23RD ST,,PANAMA CITY,FL,32405,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217035,R217035,11803,PH Q3 2020,13368,PIZZA  HUT,891 FREEPORT HWY S,,DEFUNIAK SPRINGS,FL,32435,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217036,R217036,11803,PH Q3 2020,12724,PIZZA  HUT,2 E NINE MILE RD,,PENSACOLA,FL,32534,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217037,R217037,11803,PH Q3 2020,24427,PIZZA  HUT,3515 SW ARCHER RD,,GAINESVILLE,FL,32608,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217038,R217038,11803,PH Q3 2020,26543,PIZZA  HUT,9100 INTERNATIONAL DR,,ORLANDO,FL,32819,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217039,R217039,11803,PH Q3 2020,K02391,PIZZA  HUT,6165 CARRIER DR,,ORLANDO,FL,32819,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217040,R217040,11803,PH Q3 2020,26502,PIZZA  HUT,179 E COCOA BEACH CSWY,,COCOA BEACH,FL,32931,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217041,R217041,11803,PH Q3 2020,26501,PIZZA  HUT,185 N COURTENAY PKWY,,MERRITT ISLAND,FL,32953,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217042,R217042,11803,PH Q3 2020,12583,PIZZA  HUT,2509 OKEECHOBEE BLVD,,WEST PALM BEACH,FL,33409,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217043,R217043,11803,PH Q3 2020,12563,PIZZA  HUT,2800 S CONGRESS AVE,,PALM SPRINGS,FL,33461,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217044,R217044,11803,PH Q3 2020,12567,PIZZA  HUT,6170 S CONGRESS AVE,,LANTANA,FL,33462,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217045,R217045,11803,PH Q3 2020,25590,PIZZA  HUT,712 CYPRESS VILLAGE BLVD,,RUSKIN,FL,33573,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217046,R217046,11803,PH Q3 2020,24378,PIZZA  HUT,3068 TAMIAMI TRL,,PORT CHARLOTTE,FL,33952,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217047,R217047,11803,PH Q3 2020,9070,PIZZA  HUT,4845 S SUNCOAST BLVD,,HOMOSASSA,FL,34446,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217048,R217048,11803,PH Q3 2020,7172,PIZZA  HUT,940 W MAIN ST,,INVERNESS,FL,34450,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217049,R217049,11803,PH Q3 2020,8116,PIZZA  HUT,2903 COMMERCIAL WAY,,SPRING HILL,FL,34606,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217050,R217050,11803,PH Q3 2020,12572,PIZZA  HUT,10401 S US HIGHWAY 1,,PORT SAINT LUCIE,FL,34952,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217051,R217051,11803,PH Q3 2020,13048,PIZZA  HUT,639 NORTHGATE DR NW,,ARAB,AL,35016,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217052,R217052,11803,PH Q3 2020,14116,PIZZA  HUT,1315 FORESTDALE BLVD,,BIRMINGHAM,AL,35214,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217053,R217053,11803,PH Q3 2020,13702,PIZZA  HUT,3748 LORNA RD,,BIRMINGHAM,AL,35216,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217054,R217054,11803,PH Q3 2020,33204,PIZZA  HUT,4725 HIGHWAY 280 ,,BIRMINGHAM,AL,35242,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217055,R217055,11803,PH Q3 2020,11037,PIZZA  HUT,423 HIGHWAY 28 W,,LIVINGSTON,AL,35470,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217056,R217056,11803,PH Q3 2020,11318,PIZZA  HUT,236 FIRST ST NW,,VERNON,AL,35592,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217057,R217057,11803,PH Q3 2020,10053,PIZZA  HUT,2184 US HIGHWAY 43,,WINFIELD,AL,35594,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217058,R217058,11803,PH Q3 2020,8394,PIZZA  HUT,8830 HIGHWAY 20 W,,MADISON,AL,35758,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217059,R217059,11803,PH Q3 2020,8120,PIZZA  HUT,620 CLEVELAND AVE,,ATTALLA,AL,35954,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217060,R217060,11803,PH Q3 2020,13051,PIZZA  HUT,1936 US HIGHWAY 431,,BOAZ,AL,35957,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217061,R217061,11803,PH Q3 2020,10558,PIZZA  HUT,915 FORT DALE RD,,GREENVILLE,AL,36037,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217062,R217062,11803,PH Q3 2020,6598,PIZZA  HUT,1912 ROSS CLARK CIR,,DOTHAN,AL,36301,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217063,R217063,11803,PH Q3 2020,12736,PIZZA  HUT,28765 HIGHWAY 98 ,,DAPHNE,AL,36526,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217064,R217064,11803,PH Q3 2020,12737,PIZZA  HUT,241 S GREENO RD,,FAIRHOPE,AL,36532,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217065,R217065,11803,PH Q3 2020,12738,PIZZA  HUT,1350 MCKENZIE RD,,FOLEY,AL,36535,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217066,R217066,11803,PH Q3 2020,12739,PIZZA  HUT,600 GULF SHORES PKWY,,GULF SHORES,AL,36542,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217067,R217067,11803,PH Q3 2020,7909,PIZZA  HUT,53 DIXON SPRINGS HWY,,CARTHAGE,TN,37030,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217068,R217068,11803,PH Q3 2020,14153,PIZZA  HUT,1230 HIGHWAY 100,,CENTERVILLE,TN,37033,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217069,R217069,11803,PH Q3 2020,14405,PIZZA  HUT,1901 WILMA RUDOLPH BLVD,,CLARKSVILLE,TN,37040,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217070,R217070,11803,PH Q3 2020,22092,PIZZA  HUT,175 HIGHWAY 76,,CLARKSVILLE,TN,37043,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217071,R217071,11803,PH Q3 2020,13726,PIZZA  HUT,2401 FAIRVIEW BLVD W,,FAIRVIEW,TN,37062,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217072,R217072,11803,PH Q3 2020,7821,PIZZA  HUT,1201 SCOTTSVILLE RD,,LAFAYETTE,TN,37083,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217073,R217073,11803,PH Q3 2020,6686,PIZZA  HUT,710 N ELLINGTON PKWY,,LEWISBURG,TN,37091,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217074,R217074,11803,PH Q3 2020,23407,PIZZA  HUT,929 SMITHVILLE HWY,,MC MINNVILLE,TN,37110,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217075,R217075,11803,PH Q3 2020,22176,PIZZA  HUT,301 N BROADWAY,,PORTLAND,TN,37148,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217076,R217076,11803,PH Q3 2020,8867,PIZZA  HUT,120 E BROAD ST,,SMITHVILLE,TN,37166,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217077,R217077,11803,PH Q3 2020,23427,PIZZA  HUT,1109 HUNTSVILLE HWY,,FAYETTEVILLE,TN,37334,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217078,R217078,11803,PH Q3 2020,12619,PIZZA  HUT,354 KIMBALL CROSSING DR,,KIMBALL,TN,37347,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217079,R217079,11803,PH Q3 2020,14154,PIZZA  HUT,918 W MAIN ST,,MONTEAGLE,TN,37356,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217080,R217080,11803,PH Q3 2020,23430,PIZZA  HUT,934 N JACKSON ST,,TULLAHOMA,TN,37388,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217081,R217081,11803,PH Q3 2020,14151,PIZZA  HUT,503 1ST AVE NE,,WINCHESTER,TN,37398,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217082,R217082,11803,PH Q3 2020,12598,PIZZA  HUT,776 MOUNTAIN CREEK RD,,CHATTANOOGA,TN,37405,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217083,R217083,11803,PH Q3 2020,14402,PIZZA  HUT,2137 VOLUNTEER PKWY,,BRISTOL,TN,37620,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217084,R217084,11803,PH Q3 2020,12618,PIZZA  HUT,1624 S ROANE ST,,HARRIMAN,TN,37748,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217085,R217085,11803,PH Q3 2020,12639,PIZZA  HUT,19945 ALBERTA ST,,ONEIDA,TN,37841,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217086,R217086,11803,PH Q3 2020,12641,PIZZA  HUT,7504 CLINTON HWY,,POWELL,TN,37849,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217087,R217087,11803,PH Q3 2020,12644,PIZZA  HUT,407 OLD HIGHWAY 68,,SWEETWATER,TN,37874,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217088,R217088,11803,PH Q3 2020,10547,PIZZA  HUT,602 W MARKET ST,,BOLIVAR,TN,38008,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217089,R217089,11803,PH Q3 2020,13496,PIZZA  HUT,2519 ANDERSON AVE,,BROWNSVILLE,TN,38012,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217090,R217090,11803,PH Q3 2020,10552,PIZZA  HUT,2321 LAKE RD,,DYERSBURG,TN,38024,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217091,R217091,11803,PH Q3 2020,12816,PIZZA  HUT,340 CLEVELAND ST,,RIPLEY,TN,38063,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217092,R217092,11803,PH Q3 2020,11064,PIZZA  HUT,555 W MAIN ST,,HENDERSON,TN,38340,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217093,R217093,11803,PH Q3 2020,10550,PIZZA  HUT,3048 E VAN HOOK ST,,MILAN,TN,38358,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217094,R217094,11803,PH Q3 2020,23428,PIZZA  HUT,550 E MAIN ST,,HOHENWALD,TN,38462,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217095,R217095,11803,PH Q3 2020,24425,PIZZA  HUT,1109 N LOCUST AVE,,LAWRENCEBURG,TN,38464,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217096,R217096,11803,PH Q3 2020,12615,PIZZA  HUT,629 N MAIN ST,,CROSSVILLE,TN,38555,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217097,R217097,11803,PH Q3 2020,8108,PIZZA  HUT,312 N MAIN ST,,JAMESTOWN,TN,38556,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217098,R217098,11803,PH Q3 2020,7517,PIZZA  HUT,1201 W MAIN ST,,LIVINGSTON,TN,38570,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217099,R217099,11803,PH Q3 2020,8711,PIZZA  HUT,220 MOSE DR,,SPARTA,TN,38583,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217100,R217100,11803,PH Q3 2020,13205,PIZZA  HUT,306 HIGHWAY 6 E,,BATESVILLE,MS,38606,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217101,R217101,11803,PH Q3 2020,6772,PIZZA  HUT,620 S State St,,CLARKSDALE,MS,38614,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217102,R217102,11803,PH Q3 2020,11039,PIZZA  HUT,6213 COCKRUM ST,,OLIVE BRANCH,MS,38654,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217103,R217103,11803,PH Q3 2020,6773,PIZZA  HUT,904 HIGHWAY 72 E,,CORINTH,MS,38834,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217104,R217104,11803,PH Q3 2020,12530,PIZZA  HUT,418 INTERCHANGE DR,,FULTON,MS,38843,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217105,R217105,11803,PH Q3 2020,14117,PIZZA  HUT,1300 N FRONTAGE RD,,MERIDIAN,MS,39301,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217106,R217106,11803,PH Q3 2020,13717,PIZZA  HUT,2815 N HILLS ST,,MERIDIAN,MS,39305,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217107,R217107,11803,PH Q3 2020,7375,PIZZA  HUT,915 HOLLAND AVE,,PHILADELPHIA,MS,39350,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217108,R217108,11803,PH Q3 2020,5806,PIZZA  HUT,3610 HARDY ST,,HATTIESBURG,MS,39402,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217109,R217109,11803,PH Q3 2020,7144,PIZZA  HUT,1115 HIGHWAY 13 N,,COLUMBIA,MS,39429,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217110,R217110,11803,PH Q3 2020,7754,PIZZA  HUT,101 HIGHWAY 11 S,,ELLISVILLE,MS,39437,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217111,R217111,11803,PH Q3 2020,6105,PIZZA  HUT,624 COURTHOUSE RD,,GULFPORT,MS,39507,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217112,R217112,11803,PH Q3 2020,7219,PIZZA  HUT,599 HIGHWAY 90,,BAY SAINT LOUIS,MS,39520,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217113,R217113,11803,PH Q3 2020,11032,PIZZA  HUT,6528 HIGHWAY 63,,MOSS POINT,MS,39563,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217114,R217114,11803,PH Q3 2020,6448,PIZZA  HUT,2630 BIENVILLE BLVD,,OCEAN SPRINGS,MS,39564,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217115,R217115,11803,PH Q3 2020,10798,PIZZA  HUT,551 FRONTAGE DR E,,WIGGINS,MS,39577,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217116,R217116,11803,PH Q3 2020,13081,PIZZA  HUT,1300 E SHOTWELL ST,,BAINBRIDGE,GA,39819,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217117,R217117,11803,PH Q3 2020,10653,PIZZA  HUT,11621 COLUMBIA ST,,BLAKELY,GA,39823,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217118,R217118,11803,PH Q3 2020,7940,PIZZA  HUT,2001 MIDLAND TRL,,SHELBYVILLE,KY,40065,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217119,R217119,11803,PH Q3 2020,7264,PIZZA  HUT,500 OLD HIGHWAY 60,,HARDINSBURG,KY,40143,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217120,R217120,11803,PH Q3 2020,13415,PIZZA  HUT,4211 SHELBYVILLE RD,,LOUISVILLE,KY,40207,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217121,R217121,11803,PH Q3 2020,13420,PIZZA  HUT,5366 NEW CUT RD,,LOUISVILLE,KY,40214,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217122,R217122,11803,PH Q3 2020,13430,PIZZA  HUT,3601 BUECHEL BYP,,LOUISVILLE,KY,40218,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217123,R217123,11803,PH Q3 2020,13416,PIZZA  HUT,7509 PRESTON HWY,,LOUISVILLE,KY,40219,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217124,R217124,11803,PH Q3 2020,13423,PIZZA  HUT,12525 SHELBYVILLE RD,,MIDDLETOWN,KY,40243,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217125,R217125,11803,PH Q3 2020,7213,PIZZA  HUT,675 Beaumont Plz,,HARRODSBURG,KY,40330,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217126,R217126,11803,PH Q3 2020,13069,PIZZA  HUT,1200 RICHMOND RD,,IRVINE,KY,40336,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217127,R217127,11803,PH Q3 2020,7829,PIZZA  HUT,755 W BROADWAY ST,,LAWRENCEBURG,KY,40342,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217128,R217128,11803,PH Q3 2020,13033,PIZZA  HUT,333 FLEMINGSBURG RD,,MOREHEAD,KY,40351,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217129,R217129,11803,PH Q3 2020,14397,PIZZA  HUT,220 YOUNG LN,,MOUNT STERLING,KY,40353,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217130,R217130,11803,PH Q3 2020,9153,PIZZA  HUT,8 CAROL RD,,WINCHESTER,KY,40391,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217131,R217131,11803,PH Q3 2020,7983,PIZZA  HUT,55 Commercial Ln,,MOUNT VERNON,KY,40456,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217132,R217132,11803,PH Q3 2020,7872,PIZZA  HUT,936 LANCASTER ST,,STANFORD,KY,40484,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217133,R217133,11803,PH Q3 2020,13040,PIZZA  HUT,14659 N US HIGHWAY 25 E,,CORBIN,KY,40701,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217134,R217134,11803,PH Q3 2020,7915,PIZZA  HUT,518 Manchester Square Shpg Ctr,,MANCHESTER,KY,40962,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217135,R217135,11803,PH Q3 2020,7459,PIZZA  HUT,524 MT STERLING AVE,,FLEMINGSBURG,KY,41041,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217136,R217136,11803,PH Q3 2020,8223,PIZZA  HUT,1408 US HIGHWAY 68,,MAYSVILLE,KY,41056,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217137,R217137,11803,PH Q3 2020,10731,PIZZA  HUT,3230 IRVIN COBB DR,,PADUCAH,KY,42003,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217138,R217138,11803,PH Q3 2020,28245,PIZZA  HUT,2450 NASHVILLE RD,,BOWLING GREEN,KY,42101,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217139,R217139,11803,PH Q3 2020,14006,PIZZA  HUT,2631 SCOTTSVILLE RD,,BOWLING GREEN,KY,42104,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217140,R217140,11803,PH Q3 2020,7110,PIZZA  HUT,1475 N MAIN ST,,BEAVER DAM,KY,42320,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217141,R217141,11803,PH Q3 2020,12281,PIZZA  HUT,805 TENNESSEE RD,,ALBANY,KY,42602,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217142,R217142,11803,PH Q3 2020,7557,PIZZA  HUT,2443 LAKEWAY DR,,RUSSELL SPRINGS,KY,42642,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217143,R217143,11803,PH Q3 2020,8384,PIZZA  HUT,115 KEEN ST,,BURKESVILLE,KY,42717,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217144,R217144,11803,PH Q3 2020,7334,PIZZA  HUT,715 N LINCOLN BLVD,,HODGENVILLE,KY,42748,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217145,R217145,11803,PH Q3 2020,9792,PIZZA  HUT,494 S MAIN ST,,LEITCHFIELD,KY,42754,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217146,R217146,11803,PH Q3 2020,14007,PIZZA  HUT,1198 NATIONAL TPKE,,MUNFORDVILLE,KY,42765,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217147,R217147,11803,PH Q3 2020,24173,PIZZA  HUT,241 S SANDUSKY ST,,DELAWARE,OH,43015,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217148,R217148,11803,PH Q3 2020,24162,PIZZA  HUT,901 W 5TH ST,,MARYSVILLE,OH,43040,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
217149,R217149,11803,PH Q3 2020,14140,PIZZA  HUT,55 S MILLER DR,,SUNBURY,OH,43074,1,108-010,6/22/2020,CHRISTINE EMARINE,UPS GROUND
